,v_24h,obs_cover_percent
2021-07-12,57.35172460380355,10.856481481481481
2021-07-13,51.04958743693968,6.666666666666666
2021-07-14,51.6431121109806,10.11574074074074
2021-07-15,50.08004160693713,4.791666666666666
2021-07-16,39.058335945020715,7.662037037037036
2021-07-17,58.29932685411066,11.921296296296296
2021-07-18,76.5070370997232,6.215277777777778
2021-07-19,51.83427472171738,13.854166666666666
2021-07-20,59.319053562270255,12.789351851851851
2021-07-21,32.37398428310506,7.581018518518518
2021-07-22,61.06090946552841,5.7407407407407405
2021-07-23,53.25480183717365,8.148148148148147
2021-07-24,55.45540375032429,13.171296296296296
2021-07-25,54.385728070384985,15.99537037037037
2021-07-26,38.47536176397021,16.400462962962962
2021-07-27,73.06258434009456,8.518518518518517
2021-07-28,61.0818631458465,7.777777777777778
2021-07-29,62.56970810462872,0.9490740740740741
2021-07-30,48.22095999511488,8.69212962962963
2021-07-31,59.57283954684058,6.018518518518518
2021-08-01,64.7367368033158,8.00925925925926
2021-08-02,41.214029869750206,9.525462962962962
2021-08-03,80.15955733634839,4.0625
2021-08-04,30.34096322866654,6.898148148148148
2021-08-05,62.143670964616035,11.296296296296296
2021-08-06,52.32810100480041,12.581018518518517
2021-08-07,49.256615698302646,8.460648148148147
2021-08-08,38.98147702514912,11.898148148148147
2021-08-09,67.37309612524257,6.631944444444444
2021-08-10,56.48925945452337,15.590277777777777
2021-08-11,58.489434033261325,3.7384259259259256
2021-08-12,63.92857570282741,6.585648148148148
2021-08-13,34.78579636901712,14.502314814814815
2021-08-14,74.5223383317988,8.49537037037037
2021-08-15,38.75251864706814,4.583333333333333
2021-08-16,56.23523318264848,6.215277777777778
2021-08-17,55.6794960869802,9.247685185185185
2021-08-18,55.32965982032234,6.0532407407407405
2021-08-19,72.1249224551115,8.587962962962962
2021-08-20,53.188307374741946,9.212962962962962
2021-08-21,58.87365809685421,6.458333333333333
2021-08-22,59.93548184474051,8.703703703703702
2021-08-23,56.91123702541868,5.891203703703703
2021-08-24,55.695439099107126,9.54861111111111
2021-08-25,66.19061013763229,4.155092592592593
2021-08-26,78.50103334376253,6.643518518518518
2021-08-27,31.781339392086696,10.706018518518517
2021-08-28,58.83986056773493,4.965277777777778
2021-08-29,43.20022286653192,9.583333333333332
2021-08-30,70.43101456184392,11.203703703703702
2021-08-31,53.53918855331213,17.44212962962963
2021-09-01,57.18998624078536,11.400462962962962
2021-09-02,57.8951940743482,6.643518518518518
2021-09-03,65.67525126527178,8.368055555555555
2021-09-04,61.17578511445169,7.418981481481481
2021-09-05,42.602760562102624,10.543981481481481
2021-09-06,59.62704859124027,12.222222222222221
2021-09-07,56.978169522494056,13.171296296296296
2021-09-08,55.891389426968786,8.88888888888889
2021-09-09,48.33796215334877,10.358796296296296
2021-09-10,59.38665923768519,17.5
2021-09-11,60.711348520171214,12.233796296296296
2021-09-12,71.73161708959455,7.9282407407407405
2021-09-13,52.54893898834028,0.0
2021-09-14,62.37337810104625,3.958333333333333
2021-09-15,49.971361564615826,12.835648148148147
2021-09-16,59.50886493189586,13.981481481481481
2021-09-17,60.21660960448608,11.527777777777777
2021-09-18,54.71366971250789,10.636574074074073
2021-09-19,56.587847537738845,5.960648148148148
2021-09-20,57.32947323544646,10.05787037037037
2021-09-21,52.23308039097684,12.75462962962963
2021-09-22,54.67438184160134,11.018518518518517
2021-09-23,51.19685422198641,0.0
2021-09-24,60.04797870641276,3.449074074074074
2021-09-25,50.211783602365095,2.997685185185185
2021-09-26,56.493074194591294,4.282407407407407
2021-09-27,58.93988535217826,4.293981481481481
2021-09-28,58.04534425074345,3.7037037037037033
2021-09-29,56.0351262688662,2.210648148148148
2021-09-30,57.44974561810544,2.314814814814815
2021-10-01,46.62929229534558,4.398148148148148
2021-10-02,57.4531005865533,0.0
2021-10-03,56.44222024101374,0.0
2021-10-04,56.44222024100985,0.0
2021-10-05,56.44222024101894,0.0
2021-10-06,56.44222024101244,0.0
2021-10-07,56.44222024101374,0.0
2021-10-08,56.44222024101504,0.0
2021-10-09,56.44222024101504,0.0
2021-10-10,56.44222024101244,0.0
2021-10-11,56.44222024101374,0.0
2021-10-12,56.44222024101764,0.0
2021-10-13,56.44222024101244,0.0
2021-10-14,56.44222024101374,0.0
2021-10-15,56.44222024101894,0.0
2021-10-16,56.44222024101374,0.0
2021-10-17,56.44222024101374,0.0
2021-10-18,56.44222024101244,0.0
2021-10-19,56.44222024101504,3.622685185185185
2021-10-20,73.00647804334267,0.0
2021-10-21,52.746386879668236,3.6805555555555554
2021-10-22,42.90011821963868,3.5648148148148144
2021-10-23,44.03267310176962,0.0
2021-10-24,45.838917758754135,3.8425925925925926
2021-10-25,53.085024399584675,0.0
2021-10-26,53.7819191279556,3.8773148148148144
2021-10-27,56.52561068299581,0.0
2021-10-28,57.212494755243505,0.0
2021-10-29,57.2124947552474,0.0
2021-10-30,57.2124947552448,0.08101851851851852
2021-10-31,55.58871310093673,2.8125
2021-11-01,31.736430311968558,1.7939814814814814
2021-11-02,33.09224282793633,0.0
2021-11-03,75.68464251023849,3.2870370370370368
2021-11-04,71.24164577766874,0.0
2021-11-05,48.24238367897433,0.0
2021-11-06,48.242383678971734,0.0
2021-11-07,48.24238367897692,3.7268518518518516
2021-11-08,54.91166767693776,3.5648148148148144
2021-11-09,54.75150126486031,0.0
2021-11-10,59.40327260564575,3.6689814814814814
2021-11-11,58.82941812795791,3.819444444444444
2021-11-12,51.91929711020114,3.5300925925925926
2021-11-13,54.45090804765593,0.0
2021-11-14,56.9195185804724,3.4953703703703702
2021-11-15,51.88027547662924,3.5995370370370368
2021-11-16,44.952630318694396,0.0
2021-11-17,58.47810729869161,3.657407407407407
2021-11-18,62.16485100384436,3.7384259259259256
2021-11-19,62.20522340350903,3.5532407407407405
2021-11-20,47.151519002972194,3.6689814814814814
2021-11-21,65.94144704683924,3.506944444444444
2021-11-22,64.75030886333565,0.0
2021-11-23,40.840419008553425,3.460648148148148
2021-11-24,45.22258304364005,3.634259259259259
2021-11-25,47.141565653469975,3.8773148148148144
2021-11-26,46.02099918991321,3.5648148148148144
2021-11-27,57.524444085940395,3.6689814814814814
2021-11-28,52.54391106469108,0.0
2021-11-29,53.83831276334215,3.6689814814814814
2021-11-30,55.462652713956736,0.0
2021-12-01,54.86538212131941,3.6689814814814814
2021-12-02,73.5404922974945,3.8425925925925926
2021-12-03,76.75097664433564,0.0
2021-12-04,37.16073180473836,3.773148148148148
2021-12-05,71.97066316301041,3.900462962962963
2021-12-06,85.8563229489101,3.657407407407407
2021-12-07,66.85415246726186,3.8078703703703702
2021-12-08,48.20465808536118,3.5416666666666665
2021-12-09,54.106893156108704,0.0
2021-12-10,57.694284211860975,3.9120370370370368
2021-12-11,58.7954312593546,3.634259259259259
2021-12-12,50.70719678218371,3.622685185185185
2021-12-13,52.50162900428327,3.7037037037037033
2021-12-14,54.65237800053011,3.6921296296296293
2021-12-15,56.41550776823033,3.784722222222222
2021-12-16,58.41820585697361,0.0
2021-12-17,52.51537533228758,3.5416666666666665
2021-12-18,48.808992573809604,0.0
2021-12-19,56.49624566746386,0.0
2021-12-20,56.496245667476835,0.0
2021-12-21,56.49624566746127,0.0
2021-12-22,56.496245667466454,0.0
2021-12-23,56.49624566746905,0.0
2021-12-24,56.496245667466454,0.0
2021-12-25,56.49624566746386,0.0
2021-12-26,56.49624566747424,0.0
2021-12-27,56.49624566746386,0.0
2021-12-28,56.49624566746905,0.0
2021-12-29,56.496245667466454,0.0
2021-12-30,56.49624566746905,0.0
2021-12-31,56.496245667466454,0.0
2022-01-01,56.49624566746905,0.0
2022-01-02,56.49624566746127,0.0
2022-01-03,56.49624566747165,0.0
2022-01-04,56.496245667466454,0.0
2022-01-05,56.49624566746905,0.9606481481481481
2022-01-06,39.822681954306006,0.0
2022-01-07,49.58099407348151,0.9375
2022-01-08,52.44550654902001,0.0
2022-01-09,54.7868603944334,0.0
2022-01-10,54.7868603944308,0.0
2022-01-11,54.7868603944334,0.0
2022-01-12,54.786860394423016,0.8912037037037036
2022-01-13,55.69336959920831,0.0
2022-01-14,53.3412440494965,0.0
2022-01-15,53.34124404948612,0.0
2022-01-16,53.34124404948353,0.0
2022-01-17,53.341244049488715,0.0
2022-01-18,53.3412440494965,0.0
2022-01-19,53.34124404949131,0.0
2022-01-20,53.34124404948353,0.0
2022-01-21,53.341244049488715,0.0
2022-01-22,53.34124404949131,0.0
2022-01-23,53.34124404949131,0.0
2022-01-24,53.34124404948612,1.25
2022-01-25,54.90599224594623,0.0
2022-01-26,58.588090615851854,0.0
2022-01-27,58.588090615851854,0.0
2022-01-28,58.588090615849254,1.2037037037037037
2022-01-29,50.002386912704736,1.2731481481481481
2022-01-30,49.64869491934025,0.0
2022-01-31,51.71621081775861,1.25
2022-02-01,56.153925071579444,1.3078703703703702
2022-02-02,58.0290457077808,1.2152777777777777
2022-02-03,46.85158768944867,0.0
2022-02-04,56.845776415938985,1.3194444444444444
2022-02-05,57.3965522359316,0.0
2022-02-06,51.721328148411686,1.2962962962962963
2022-02-07,53.36448965696455,0.0
2022-02-08,55.30615080825831,0.0
2022-02-09,55.30615080825831,1.3541666666666665
2022-02-10,53.728242707928274,0.0
2022-02-11,53.39383973527727,0.0
2022-02-12,53.39383973527986,0.0
2022-02-13,53.39383973527727,1.2731481481481481
2022-02-14,56.44089647083142,1.3194444444444444
2022-02-15,51.64014019563485,0.0
2022-02-16,56.40299490150189,0.0
2022-02-17,56.402994901504485,0.0
2022-02-18,56.40299490150708,1.3541666666666665
2022-02-19,53.99700873123268,0.0
2022-02-20,53.7990172881221,0.0
2022-02-21,53.79901728810653,1.1921296296296295
2022-02-22,54.557780702425354,0.0
2022-02-23,57.09959903288057,0.0
2022-02-24,57.099599032877975,0.0
2022-02-25,57.09959903288576,0.0
2022-02-26,57.09959903288057,0.0
2022-02-27,57.09959903287538,0.0
2022-02-28,57.09959903288836,0.0
2022-03-01,57.099599032877975,0.0
2022-03-02,57.09959903288057,0.0
2022-03-03,57.09959903288316,3.136574074074074
2022-03-04,45.810336788748934,3.0555555555555554
2022-03-05,45.664071224830494,0.0
2022-03-06,58.61128830346706,0.0
2022-03-07,58.61128830346187,3.206018518518518
2022-03-08,53.35115177269858,0.0
2022-03-09,52.264200717500024,3.472222222222222
2022-03-10,52.58222316024138,3.935185185185185
2022-03-11,54.78887554426,3.6689814814814814
2022-03-12,52.54064430338914,3.958333333333333
2022-03-13,51.295917935807104,3.6689814814814814
2022-03-14,53.37034873685949,3.7152777777777777
2022-03-15,61.98678199392572,0.0
2022-03-16,55.83852534699922,3.587962962962963
2022-03-17,52.526426902798505,3.784722222222222
2022-03-18,52.704603829148965,3.518518518518518
2022-03-19,62.26205078555325,0.023148148148148147
2022-03-20,53.08517160297658,3.657407407407407
2022-03-21,49.67906390588394,3.634259259259259
2022-03-22,50.93266537393026,3.831018518518518
2022-03-23,58.33889533720689,3.5532407407407405
2022-03-24,51.28105609942713,3.761574074074074
2022-03-25,56.19385085426338,0.0
2022-03-26,54.18615643213417,0.0
2022-03-27,54.18615643212898,3.7962962962962963
2022-03-28,57.335467516285455,3.7037037037037033
2022-03-29,63.53694841447089,3.4143518518518516
2022-03-30,51.08964078522768,3.6805555555555554
2022-03-31,58.394739518938025,3.7152777777777777
2022-04-01,47.93335754953108,3.888888888888889
2022-04-02,53.690571572946034,0.0
2022-04-03,52.51164436582902,0.0
2022-04-04,52.51164436582902,3.587962962962963
2022-04-05,52.28968387184853,3.8541666666666665
2022-04-06,60.760378887881636,0.0
2022-04-07,54.7084197915412,0.0
2022-04-08,54.7084197915438,0.0
2022-04-09,54.7084197915464,0.0
2022-04-10,54.7084197915412,0.0
2022-04-11,54.70841979153861,0.0
2022-04-12,54.7084197915464,0.0
2022-04-13,54.70841979154899,3.9236111111111107
2022-04-14,54.16345855099295,0.0
2022-04-15,52.879726530857795,0.0
2022-04-16,52.87972653086039,0.0
2022-04-17,52.879726530857795,3.773148148148148
2022-04-18,54.48146818328417,0.0
2022-04-19,54.71443296093891,3.7384259259259256
2022-04-20,52.87826617206511,3.9930555555555554
2022-04-21,53.22212871952761,0.0
2022-04-22,57.47722336729781,0.0
2022-04-23,57.47722336729002,4.0740740740740735
2022-04-24,55.20190159287101,3.7962962962962963
2022-04-25,49.01874355339223,4.016203703703703
2022-04-26,49.84319651827821,3.7384259259259256
2022-04-27,54.60042918274291,4.0740740740740735
2022-04-28,54.98238352893891,0.0
2022-04-29,52.71672175593117,0.0
2022-04-30,52.71672175592079,0.0
2022-05-01,52.716721755928575,11.712962962962962
2022-05-02,55.53454699907492,10.393518518518517
2022-05-03,56.00908061345346,11.377314814814815
2022-05-04,51.42826370523712,10.613425925925926
2022-05-05,57.17100226533516,12.627314814814815
2022-05-06,53.309385474126124,14.571759259259258
2022-05-07,55.70335681029362,12.337962962962962
2022-05-08,58.3902438456789,12.511574074074073
2022-05-09,54.54705964428142,5.497685185185185
2022-05-10,57.13248097073764,11.377314814814815
2022-05-11,43.88261097445441,13.37962962962963
2022-05-12,57.827388356419384,12.395833333333332
2022-05-13,66.15400335525902,10.578703703703702
2022-05-14,51.83319255697253,10.613425925925926
2022-05-15,53.63535111521956,12.997685185185185
